,id,title,image,description,category,budget,latitude,longitude,youtube_url,place_tokens,place_tokens_fdist,place_tokens_WSW,place_tokens_stemmed
29,48,Kolam Renang Tirta Indah,destination_pics/Kolam_Renang_Tirta_Indah.jpg,kolam renang di jawa barat,WA,20000-50000,-6.776460,108.385370,https://youtu.be/cZU4b52_7vA,"['kolam', 'renang', 'di', 'jawa', 'barat']",<FreqDist with 5 samples and 5 outcomes>,"['kolam', 'renang', 'jawa', 'barat']","['kolam', 'renang', 'jawa', 'barat']"
30,49,Kolam Renang Hegar,destination_pics/Kolam_Renang_Hegar.jpg,kolam renang hegar adalah tujuan wisata populer yang terkenal dengan fasilitas kolam renangnya yang bersih dan nyaman pengunjung dapat menikmati berenang dan bersantai di lingkungan yang indah dan nyaman biaya masuknya terjangkau dan pengunjung juga dapat memarkir kendaraannya di area tersebut,WA,0-20000,-6.784000,108.404780,https://youtu.be/j7SNQ_ExcxM,"['kolam', 'renang', 'hegar', 'adalah', 'tujuan', 'wisata', 'populer', 'yang', 'terkenal', 'dengan', 'fasilitas', 'kolam', 'renangnya', 'yang', 'bersih', 'dan', 'nyaman', 'pengunjung', 'dapat', 'menikmati', 'berenang', 'dan', 'bersantai', 'di', 'lingkungan', 'yang', 'indah', 'dan', 'nyaman', 'biaya', 'masuknya', 'terjangkau', 'dan', 'pengunjung', 'juga', 'dapat', 'memarkir', 'kendaraannya', 'di', 'area', 'tersebut']",<FreqDist with 31 samples and 41 outcomes>,"['kolam', 'renang', 'hegar', 'tujuan', 'wisata', 'populer', 'terkenal', 'fasilitas', 'kolam', 'renangnya', 'bersih', 'nyaman', 'pengunjung', 'menikmati', 'berenang', 'bersantai', 'lingkungan', 'indah', 'nyaman', 'biaya', 'masuknya', 'terjangkau', 'pengunjung', 'memarkir', 'kendaraannya', 'area']","['kolam', 'renang', 'hegar', 'tuju', 'wisata', 'populer', 'kenal', 'fasilitas', 'kolam', 'renang', 'bersih', 'nyaman', 'unjung', 'nikmat', 'renang', 'santa', 'lingkung', 'indah', 'nyaman', 'biaya', 'masuk', 'jangkau', 'unjung', 'parkir', 'kendara', 'area']"
31,50,Taman Raden Benadi Kepuh,destination_pics/Taman_Raden_Benadi_Kepuh.jpg,taman raden benadi kepuh merupakan destinasi wisata alam baru yang menawarkan pemandangan indah dan menjadi tujuan wisata populer bagi wisatawan yang berkunjung ke cirebon,TW,0-20000,-6.738340,108.426700,https://youtu.be/HpxQ29JCb08,"['taman', 'raden', 'benadi', 'kepuh', 'merupakan', 'destinasi', 'wisata', 'alam', 'baru', 'yang', 'menawarkan', 'pemandangan', 'indah', 'dan', 'menjadi', 'tujuan', 'wisata', 'populer', 'bagi', 'wisatawan', 'yang', 'berkunjung', 'ke', 'cirebon']",<FreqDist with 22 samples and 24 outcomes>,"['taman', 'raden', 'benadi', 'kepuh', 'destinasi', 'wisata', 'alam', 'menawarkan', 'pemandangan', 'indah', 'tujuan', 'wisata', 'populer', 'wisatawan', 'berkunjung', 'cirebon']","['taman', 'raden', 'benadi', 'kepuh', 'destinasi', 'wisata', 'alam', 'tawar', 'pandang', 'indah', 'tuju', 'wisata', 'populer', 'wisatawan', 'kunjung', 'cirebon']"
32,51,Tirtamas Gemilang Waterpark,destination_pics/Tirtamas_Gemilang_Waterpark.jpg,taman rekreasi air di arjawinangun jawa barat,WA,20000-50000,-6.651010,108.407740,https://youtu.be/ch0FcAjxzQ4,"['taman', 'rekreasi', 'air', 'di', 'arjawinangun', 'jawa', 'barat']",<FreqDist with 7 samples and 7 outcomes>,"['taman', 'rekreasi', 'air', 'arjawinangun', 'jawa', 'barat']","['taman', 'rekreasi', 'air', 'arjawinangun', 'jawa', 'barat']"
33,52,Kolam Renang Putri Borneo,destination_pics/Kolam_Renang_Putri_Borneo.jpg,kolam renang umum di jawa barat,WA,0-20000,-6.681150,108.301280,https://youtu.be/Z6AH7tlm4Ro,"['kolam', 'renang', 'umum', 'di', 'jawa', 'barat']",<FreqDist with 6 samples and 6 outcomes>,"['kolam', 'renang', 'jawa', 'barat']","['kolam', 'renang', 'jawa', 'barat']"
34,53,Taman Nasional Gunung Ciremai,destination_pics/Taman_Nasional_Gunung_Ciremai.jpg,taman nasional gunung ciremai atau taman nasional gunung ciremai adalah cagar biosfer yang terletak di jawa barat indonesia ini mencakup area seluas km dan meluas ke kabupaten kuningan dan majalengka di selatan cirebon taman ini mengelilingi gunung ceremai gunung berapi aktif dan puncak tertinggi di jawa barat taman ini terkenal dengan flora dan faunanya yang unik beberapa di antaranya endemik atau terancam punah taman ini juga merupakan tujuan populer untuk hiking dan trekking dengan berbagai jalur tersedia bagi pengunjung untuk menjelajahi keindahan alam taman,TW,100000-200000,-6.901980,108.415210,https://youtu.be/dd4Y1ueycHc,"['taman', 'nasional', 'gunung', 'ciremai', 'atau', 'taman', 'nasional', 'gunung', 'ciremai', 'adalah', 'cagar', 'biosfer', 'yang', 'terletak', 'di', 'jawa', 'barat', 'indonesia', 'ini', 'mencakup', 'area', 'seluas', 'km', 'dan', 'meluas', 'ke', 'kabupaten', 'kuningan', 'dan', 'majalengka', 'di', 'selatan', 'cirebon', 'taman', 'ini', 'mengelilingi', 'gunung', 'ceremai', 'gunung', 'berapi', 'aktif', 'dan', 'puncak', 'tertinggi', 'di', 'jawa', 'barat', 'taman', 'ini', 'terkenal', 'dengan', 'flora', 'dan', 'faunanya', 'yang', 'unik', 'beberapa', 'di', 'antaranya', 'endemik', 'atau', 'terancam', 'punah', 'taman', 'ini', 'juga', 'merupakan', 'tujuan', 'populer', 'untuk', 'hiking', 'dan', 'trekking', 'dengan', 'berbagai', 'jalur', 'tersedia', 'bagi', 'pengunjung', 'untuk', 'menjelajahi', 'keindahan', 'alam', 'taman']",<FreqDist with 58 samples and 84 outcomes>,"['taman', 'nasional', 'gunung', 'ciremai', 'taman', 'nasional', 'gunung', 'ciremai', 'cagar', 'biosfer', 'terletak', 'jawa', 'barat', 'indonesia', 'mencakup', 'area', 'seluas', 'km', 'meluas', 'kabupaten', 'kuningan', 'majalengka', 'selatan', 'cirebon', 'taman', 'mengelilingi', 'gunung', 'ceremai', 'gunung', 'berapi', 'aktif', 'puncak', 'tertinggi', 'jawa', 'barat', 'taman', 'terkenal', 'flora', 'faunanya', 'unik', 'endemik', 'terancam', 'punah', 'taman', 'tujuan', 'populer', 'hiking', 'trekking', 'jalur', 'tersedia', 'pengunjung', 'menjelajahi', 'keindahan', 'alam', 'taman']","['taman', 'nasional', 'gunung', 'ciremai', 'taman', 'nasional', 'gunung', 'ciremai', 'cagar', 'biosfer', 'letak', 'jawa', 'barat', 'indonesia', 'cakup', 'area', 'luas', 'km', 'luas', 'kabupaten', 'kuningan', 'majalengka', 'selatan', 'cirebon', 'taman', 'keliling', 'gunung', 'ceremai', 'gunung', 'rap', 'aktif', 'puncak', 'tinggi', 'jawa', 'barat', 'taman', 'kenal', 'flora', 'fauna', 'unik', 'endemik', 'ancam', 'punah', 'taman', 'tuju', 'populer', 'hiking', 'trekking', 'jalur', 'sedia', 'unjung', 'jajah', 'indah', 'alam', 'taman']"
35,54,Air Terjun Ibun Pelangi,destination_pics/Air_Terjun_Ibun_Pelangi.jpg,air terjun di jawa barat,TW,0-20000,-6.905560,108.329200,https://youtu.be/Rjk0kn-6xLE,"['air', 'terjun', 'di', 'jawa', 'barat']",<FreqDist with 5 samples and 5 outcomes>,"['air', 'terjun', 'jawa', 'barat']","['air', 'terjun', 'jawa', 'barat']"
36,55,Wisata Religi Sangiang,destination_pics/Wisata_Religi_Sangiang.jpg,wisata religi sangiang merupakan tempat wisata alam yang menawarkan pemandangan danau dan pegunungan yang indah hasil penelusuran menunjukkan bahwa situ sangiang juga merupakan tempat wisata religi dengan makam sunan parung berada di kawasan tersebut pengunjung dapat menikmati keindahan alam daerah tersebut dan juga belajar tentang sejarah agama dan budaya daerah tersebut tempat ini buka jam sehari dan merupakan tujuan populer bagi wisatawan,WR,0-20000,-6.943600,108.339620,https://youtu.be/PotBeNhSswQ,"['wisata', 'religi', 'sangiang', 'merupakan', 'tempat', 'wisata', 'alam', 'yang', 'menawarkan', 'pemandangan', 'danau', 'dan', 'pegunungan', 'yang', 'indah', 'hasil', 'penelusuran', 'menunjukkan', 'bahwa', 'situ', 'sangiang', 'juga', 'merupakan', 'tempat', 'wisata', 'religi', 'dengan', 'makam', 'sunan', 'parung', 'berada', 'di', 'kawasan', 'tersebut', 'pengunjung', 'dapat', 'menikmati', 'keindahan', 'alam', 'daerah', 'tersebut', 'dan', 'juga', 'belajar', 'tentang', 'sejarah', 'agama', 'dan', 'budaya', 'daerah', 'tersebut', 'tempat', 'ini', 'buka', 'jam', 'sehari', 'dan', 'merupakan', 'tujuan', 'populer', 'bagi', 'wisatawan']",<FreqDist with 45 samples and 62 outcomes>,"['wisata', 'religi', 'sangiang', 'wisata', 'alam', 'menawarkan', 'pemandangan', 'danau', 'pegunungan', 'indah', 'hasil', 'penelusuran', 'situ', 'sangiang', 'wisata', 'religi', 'makam', 'sunan', 'parung', 'kawasan', 'pengunjung', 'menikmati', 'keindahan', 'alam', 'daerah', 'belajar', 'sejarah', 'agama', 'budaya', 'daerah', 'buka', 'jam', 'sehari', 'tujuan', 'populer', 'wisatawan']","['wisata', 'religi', 'sangiang', 'wisata', 'alam', 'tawar', 'pandang', 'danau', 'gunung', 'indah', 'hasil', 'telusur', 'situ', 'sangiang', 'wisata', 'religi', 'makam', 'sunan', 'parung', 'kawasan', 'unjung', 'nikmat', 'indah', 'alam', 'daerah', 'ajar', 'sejarah', 'agama', 'budaya', 'daerah', 'buka', 'jam', 'hari', 'tuju', 'populer', 'wisatawan']"
37,56,Bukit Kanaga,destination_pics/bukit_kanaga.jpg,bukit kanaga merupakan bukit yang menawarkan pemandangan alam yang indah dan cocok untuk berkemah dan jalanjalan keluarga hasil pencarian menunjukkan bahwa bukit kanaga adalah tujuan populer bagi wisatawan bukit ini mudah dijangkau dengan kendaraan roda dua maupun roda empat,TW,0-20000,-6.953760,108.383700,https://youtu.be/3eOFQlVeyBU,"['bukit', 'kanaga', 'merupakan', 'bukit', 'yang', 'menawarkan', 'pemandangan', 'alam', 'yang', 'indah', 'dan', 'cocok', 'untuk', 'berkemah', 'dan', 'jalanjalan', 'keluarga', 'hasil', 'pencarian', 'menunjukkan', 'bahwa', 'bukit', 'kanaga', 'adalah', 'tujuan', 'populer', 'bagi', 'wisatawan', 'bukit', 'ini', 'mudah', 'dijangkau', 'dengan', 'kendaraan', 'roda', 'dua', 'maupun', 'roda', 'empat']",<FreqDist with 32 samples and 39 outcomes>,"['bukit', 'kanaga', 'bukit', 'menawarkan', 'pemandangan', 'alam', 'indah', 'cocok', 'berkemah', 'jalanjalan', 'keluarga', 'hasil', 'pencarian', 'bukit', 'kanaga', 'tujuan', 'populer', 'wisatawan', 'bukit', 'mudah', 'dijangkau', 'kendaraan', 'roda', 'roda']","['bukit', 'kanaga', 'bukit', 'tawar', 'pandang', 'alam', 'indah', 'cocok', 'kemah', 'jalanjalan', 'keluarga', 'hasil', 'cari', 'bukit', 'kanaga', 'tuju', 'populer', 'wisatawan', 'bukit', 'mudah', 'jangkau', 'kendara', 'roda', 'roda']"
38,57,Lembah Cilengkang,destination_pics/Lembah_Cilengkang.jpg,lembah cilengkang merupakan destinasi wisata alam yang menawarkan pemandangan alam yang indah antara lain sumber air panas yang mengalir dari perut bumi dan air terjun hasil pencarian menunjukkan bahwa lembah cilengkang merupakan destinasi populer bagi wisatawan yang tertarik untuk mengeksplorasi wisata alam pengunjung dapat menikmati keindahan alam daerah tersebut dan juga bersantai di sumber air panas,TW,0-20000,-6.935130,108.438090,https://youtu.be/bDPM3G1A2MI,"['lembah', 'cilengkang', 'merupakan', 'destinasi', 'wisata', 'alam', 'yang', 'menawarkan', 'pemandangan', 'alam', 'yang', 'indah', 'antara', 'lain', 'sumber', 'air', 'panas', 'yang', 'mengalir', 'dari', 'perut', 'bumi', 'dan', 'air', 'terjun', 'hasil', 'pencarian', 'menunjukkan', 'bahwa', 'lembah', 'cilengkang', 'merupakan', 'destinasi', 'populer', 'bagi', 'wisatawan', 'yang', 'tertarik', 'untuk', 'mengeksplorasi', 'wisata', 'alam', 'pengunjung', 'dapat', 'menikmati', 'keindahan', 'alam', 'daerah', 'tersebut', 'dan', 'juga', 'bersantai', 'di', 'sumber', 'air', 'panas']",<FreqDist with 40 samples and 56 outcomes>,"['lembah', 'cilengkang', 'destinasi', 'wisata', 'alam', 'menawarkan', 'pemandangan', 'alam', 'indah', 'sumber', 'air', 'panas', 'mengalir', 'perut', 'bumi', 'air', 'terjun', 'hasil', 'pencarian', 'lembah', 'cilengkang', 'destinasi', 'populer', 'wisatawan', 'tertarik', 'mengeksplorasi', 'wisata', 'alam', 'pengunjung', 'menikmati', 'keindahan', 'alam', 'daerah', 'bersantai', 'sumber', 'air', 'panas']","['lembah', 'cilengkang', 'destinasi', 'wisata', 'alam', 'tawar', 'pandang', 'alam', 'indah', 'sumber', 'air', 'panas', 'alir', 'perut', 'bumi', 'air', 'terjun', 'hasil', 'cari', 'lembah', 'cilengkang', 'destinasi', 'populer', 'wisatawan', 'tarik', 'eksplorasi', 'wisata', 'alam', 'unjung', 'nikmat', 'indah', 'alam', 'daerah', 'santa', 'sumber', 'air', 'panas']"
39,58,Curug Putri Palutungan,destination_pics/Curug_Putri_Palutungan.jpg,curug putri palutungan merupakan air terjun yang memiliki bentuk unik menyerupai putri dan makhluk mitos hasil pencarian menunjukkan bahwa curug putri palutungan merupakan destinasi wisata populer yang terkenal dengan keindahan alamnya namun salah satu hasil pencarian menyebutkan curug cigetruk yang merupakan air terjun tertinggi di cirebon jawa barat indonesia,TW,0-20000,-6.946780,108.432940,https://youtu.be/P6K8L9_pXPs,"['curug', 'putri', 'palutungan', 'merupakan', 'air', 'terjun', 'yang', 'memiliki', 'bentuk', 'unik', 'menyerupai', 'putri', 'dan', 'makhluk', 'mitos', 'hasil', 'pencarian', 'menunjukkan', 'bahwa', 'curug', 'putri', 'palutungan', 'merupakan', 'destinasi', 'wisata', 'populer', 'yang', 'terkenal', 'dengan', 'keindahan', 'alamnya', 'namun', 'salah', 'satu', 'hasil', 'pencarian', 'menyebutkan', 'curug', 'cigetruk', 'yang', 'merupakan', 'air', 'terjun', 'tertinggi', 'di', 'cirebon', 'jawa', 'barat', 'indonesia']",<FreqDist with 36 samples and 49 outcomes>,"['curug', 'putri', 'palutungan', 'air', 'terjun', 'memiliki', 'bentuk', 'unik', 'menyerupai', 'putri', 'makhluk', 'mitos', 'hasil', 'pencarian', 'curug', 'putri', 'palutungan', 'destinasi', 'wisata', 'populer', 'terkenal', 'keindahan', 'alamnya', 'salah', 'hasil', 'pencarian', 'curug', 'cigetruk', 'air', 'terjun', 'tertinggi', 'cirebon', 'jawa', 'barat', 'indonesia']","['curug', 'putri', 'palutungan', 'air', 'terjun', 'milik', 'bentuk', 'unik', 'rupa', 'putri', 'makhluk', 'mitos', 'hasil', 'cari', 'curug', 'putri', 'palutungan', 'destinasi', 'wisata', 'populer', 'kenal', 'indah', 'alam', 'salah', 'hasil', 'cari', 'curug', 'cigetruk', 'air', 'terjun', 'tinggi', 'cirebon', 'jawa', 'barat', 'indonesia']"
40,59,Wisata Bukit Panembongan,destination_pics/Wisata_Bukit_Panembongan.jpg,lokasi pengamatan indah dengan struktur kayu untuk dekorasi foto yang menghadap pemandangan subur,TW,0-20000,-7.009300,108.511140,https://youtu.be/1w_kbPv6dIs,"['lokasi', 'pengamatan', 'indah', 'dengan', 'struktur', 'kayu', 'untuk', 'dekorasi', 'foto', 'yang', 'menghadap', 'pemandangan', 'subur']",<FreqDist with 13 samples and 13 outcomes>,"['lokasi', 'pengamatan', 'indah', 'struktur', 'kayu', 'dekorasi', 'foto', 'menghadap', 'pemandangan', 'subur']","['lokasi', 'amat', 'indah', 'struktur', 'kayu', 'dekorasi', 'foto', 'hadap', 'pandang', 'subur']"
41,60,Wisata Alam Curug Bangkong,destination_pics/Wisata_Alam_Curug_Bangkong.jpg,jalan setapak di hutan akan menuju ke air terjun indah dengan kolam alami yang dapat diarungi oleh pengunjung,TW,0-20000,-7.005120,108.424880,https://youtu.be/7BJi6dd25rg,"['jalan', 'setapak', 'di', 'hutan', 'akan', 'menuju', 'ke', 'air', 'terjun', 'indah', 'dengan', 'kolam', 'alami', 'yang', 'dapat', 'diarungi', 'oleh', 'pengunjung']",<FreqDist with 18 samples and 18 outcomes>,"['jalan', 'setapak', 'hutan', 'air', 'terjun', 'indah', 'kolam', 'alami', 'diarungi', 'pengunjung']","['jalan', 'setapak', 'hutan', 'air', 'terjun', 'indah', 'kolam', 'alami', 'arung', 'unjung']"
42,61,Waduk Darma Kuningan,destination_pics/Waduk_Darma_Kuningan.jpg,waduk darma kuningan atau waduk darma adalah tujuan wisata populer yang menawarkan pemandangan perbukitan dan pulaupulau kecil yang indah dan pengunjung dapat menyewa perahu untuk menjelajahi daerah tersebut dan terkenal dengan keindahan alamnya,TW,0-20000,-7.012150,108.408800,https://youtu.be/EnwerEHLLmA,"['waduk', 'darma', 'kuningan', 'atau', 'waduk', 'darma', 'adalah', 'tujuan', 'wisata', 'populer', 'yang', 'menawarkan', 'pemandangan', 'perbukitan', 'dan', 'pulaupulau', 'kecil', 'yang', 'indah', 'dan', 'pengunjung', 'dapat', 'menyewa', 'perahu', 'untuk', 'menjelajahi', 'daerah', 'tersebut', 'dan', 'terkenal', 'dengan', 'keindahan', 'alamnya']",<FreqDist with 28 samples and 33 outcomes>,"['waduk', 'darma', 'kuningan', 'waduk', 'darma', 'tujuan', 'wisata', 'populer', 'menawarkan', 'pemandangan', 'perbukitan', 'pulaupulau', 'indah', 'pengunjung', 'menyewa', 'perahu', 'menjelajahi', 'daerah', 'terkenal', 'keindahan', 'alamnya']","['waduk', 'darma', 'kuningan', 'waduk', 'darma', 'tuju', 'wisata', 'populer', 'tawar', 'pandang', 'bukit', 'pulaupulau', 'indah', 'unjung', 'sewa', 'perahu', 'jajah', 'daerah', 'kenal', 'indah', 'alam']"
43,62,Cibulan,destination_pics/Cibulan.jpg,tempat wisata yang terkenal dengan ikan terapi nya,TW,20000-50000,-6.910740,108.485900,https://youtu.be/Rwq3g4O3luE,"['tempat', 'wisata', 'yang', 'terkenal', 'dengan', 'ikan', 'terapi', 'nya']",<FreqDist with 8 samples and 8 outcomes>,"['wisata', 'terkenal', 'ikan', 'terapi', 'nya']","['wisata', 'kenal', 'ikan', 'terapi', 'nya']"
44,63,Wisata Air Moncongos,destination_pics/Wisata_Air_Moncongos.jpg,wisata air dengan berbagai permainan air yang seru,WA,20000-50000,-7.004100,108.546560,https://youtu.be/yHiViQ8cjr8,"['wisata', 'air', 'dengan', 'berbagai', 'permainan', 'air', 'yang', 'seru']",<FreqDist with 7 samples and 8 outcomes>,"['wisata', 'air', 'permainan', 'air', 'seru']","['wisata', 'air', 'main', 'air', 'seru']"
45,64,Wisata Bukit Kalban,destination_pics/Wisata_Bukit_Kalban.jpg,pemandangan alam terbuka untuk menikmati sunrise maupun sunset,TW,0-20000,-6.967450,108.747280,https://youtu.be/2e-928wYZNs,"['pemandangan', 'alam', 'terbuka', 'untuk', 'menikmati', 'sunrise', 'maupun', 'sunset']",<FreqDist with 8 samples and 8 outcomes>,"['pemandangan', 'alam', 'terbuka', 'menikmati', 'sunrise', 'sunset']","['pandang', 'alam', 'buka', 'nikmat', 'sunrise', 'sunset']"
46,65,Keramat Nyi Mas Gandasari,destination_pics/Keramat_Nyi_Mas_Gandasari.jpg,keramat nyi mas gandasari merupakan tempat tujuan wisata berupa situs keramat yang dipercaya memiliki kekuatan mistis dan dikaitkan dengan sosok nyi mas gandasari hasil pencarian menunjukkan bahwa keramat nyi mas gandasari merupakan tujuan populer bagi wisatawan yang berkunjung ke cirebon dan mereka yang tertarik untuk menjelajahi situs mistis dan spiritual,WR,0-20000,-6.622940,108.453360,https://youtu.be/UhlORaxpOU8,"['keramat', 'nyi', 'mas', 'gandasari', 'merupakan', 'tempat', 'tujuan', 'wisata', 'berupa', 'situs', 'keramat', 'yang', 'dipercaya', 'memiliki', 'kekuatan', 'mistis', 'dan', 'dikaitkan', 'dengan', 'sosok', 'nyi', 'mas', 'gandasari', 'hasil', 'pencarian', 'menunjukkan', 'bahwa', 'keramat', 'nyi', 'mas', 'gandasari', 'merupakan', 'tujuan', 'populer', 'bagi', 'wisatawan', 'yang', 'berkunjung', 'ke', 'cirebon', 'dan', 'mereka', 'yang', 'tertarik', 'untuk', 'menjelajahi', 'situs', 'mistis', 'dan', 'spiritual']",<FreqDist with 34 samples and 50 outcomes>,"['keramat', 'nyi', 'mas', 'gandasari', 'tujuan', 'wisata', 'situs', 'keramat', 'dipercaya', 'memiliki', 'kekuatan', 'mistis', 'dikaitkan', 'sosok', 'nyi', 'mas', 'gandasari', 'hasil', 'pencarian', 'keramat', 'nyi', 'mas', 'gandasari', 'tujuan', 'populer', 'wisatawan', 'berkunjung', 'cirebon', 'tertarik', 'menjelajahi', 'situs', 'mistis', 'spiritual']","['keramat', 'nyi', 'mas', 'gandasari', 'tuju', 'wisata', 'situs', 'keramat', 'percaya', 'milik', 'kuat', 'mistis', 'kait', 'sosok', 'nyi', 'mas', 'gandasari', 'hasil', 'cari', 'keramat', 'nyi', 'mas', 'gandasari', 'tuju', 'populer', 'wisatawan', 'kunjung', 'cirebon', 'tarik', 'jajah', 'situs', 'mistis', 'spiritual']"
47,66,Makam Sunan Gunung Jati,destination_pics/Makam_Sunan_Gunung_Jati.jpg,tempat ziarah sunan gunung jati,WR,0-20000,-6.671090,108.540150,https://youtu.be/k8nTXrkC6H8,"['tempat', 'ziarah', 'sunan', 'gunung', 'jati']",<FreqDist with 5 samples and 5 outcomes>,"['ziarah', 'sunan', 'gunung', 'jati']","['ziarah', 'sunan', 'gunung', 'jati']"
48,67,Makam Syekh Maulana Dzatul Kahfi,destination_pics/Makam_Syekh_Maulana_Dzatul_Kahfi.jpg,tempat ziarah syekh maulana dzatul kahfi,WR,0-20000,-6.670660,108.542980,https://youtu.be/OFcPQ5MX8Sk,"['tempat', 'ziarah', 'syekh', 'maulana', 'dzatul', 'kahfi']",<FreqDist with 6 samples and 6 outcomes>,"['ziarah', 'syekh', 'maulana', 'dzatul', 'kahfi']","['ziarah', 'syekh', 'maulana', 'dzatul', 'kahfi']"
49,68,Keraton Kanoman,destination_pics/Keraton_Kanoman.jpg,keraton kanoman adalah sebuah istana yang terletak di cirebon jawa barat indonesia istana ini didirikan oleh sultan anom  pada tahun dan merupakan tempat tinggal sultan anom ke dan keluarganya hasil pencarian menunjukkan bahwa keraton kanoman merupakan tujuan wisata populer di cirebon dan dikenal dengan nilai sejarah dan budayanya pengunjung dapat menjelajahi keraton dan museumnya untuk belajar tentang sejarah kesultanan cirebon dan budaya jawa,WR,0-20000,-6.722220,108.567860,https://youtu.be/Z8rAbRtqtX4,"['keraton', 'kanoman', 'adalah', 'sebuah', 'istana', 'yang', 'terletak', 'di', 'cirebon', 'jawa', 'barat', 'indonesia', 'istana', 'ini', 'didirikan', 'oleh', 'sultan', 'anom', 'pada', 'tahun', 'dan', 'merupakan', 'tempat', 'tinggal', 'sultan', 'anom', 'ke', 'dan', 'keluarganya', 'hasil', 'pencarian', 'menunjukkan', 'bahwa', 'keraton', 'kanoman', 'merupakan', 'tujuan', 'wisata', 'populer', 'di', 'cirebon', 'dan', 'dikenal', 'dengan', 'nilai', 'sejarah', 'dan', 'budayanya', 'pengunjung', 'dapat', 'menjelajahi', 'keraton', 'dan', 'museumnya', 'untuk', 'belajar', 'tentang', 'sejarah', 'kesultanan', 'cirebon', 'dan', 'budaya', 'jawa']",<FreqDist with 46 samples and 63 outcomes>,"['keraton', 'kanoman', 'istana', 'terletak', 'cirebon', 'jawa', 'barat', 'indonesia', 'istana', 'didirikan', 'sultan', 'anom', 'tinggal', 'sultan', 'anom', 'keluarganya', 'hasil', 'pencarian', 'keraton', 'kanoman', 'tujuan', 'wisata', 'populer', 'cirebon', 'dikenal', 'nilai', 'sejarah', 'budayanya', 'pengunjung', 'menjelajahi', 'keraton', 'museumnya', 'belajar', 'sejarah', 'kesultanan', 'cirebon', 'budaya', 'jawa']","['keraton', 'kanoman', 'istana', 'letak', 'cirebon', 'jawa', 'barat', 'indonesia', 'istana', 'diri', 'sultan', 'anom', 'tinggal', 'sultan', 'anom', 'keluarga', 'hasil', 'cari', 'keraton', 'kanoman', 'tuju', 'wisata', 'populer', 'cirebon', 'kenal', 'nilai', 'sejarah', 'budaya', 'unjung', 'jajah', 'keraton', 'museum', 'ajar', 'sejarah', 'sultan', 'cirebon', 'budaya', 'jawa']"
50,69,Gedung British American Tobacco,destination_pics/Gedung_British_American_Tobacco.jpg,gedung british american tobacco adalah sebuah bangunan bersejarah yang terletak di cirebon jawa barat indonesia awalnya merupakan pabrik rokok dan sekarang menjadi situs cagar budaya dan tujuan wisata di kota tersebut hasil pencarian menunjukkan bahwa gedung british american tobacco merupakan destinasi populer bagi wisatawan yang berkunjung ke cirebon dan mereka yang tertarik untuk mengeksplorasi situs sejarah dan budaya pengunjung dapat belajar tentang sejarah bangunan dan signifikansinya dalam industri tembakau di indonesia,TW,0-20000,-6.718840,108.569560,https://youtu.be/4SX1GkjL0I0,"['gedung', 'british', 'american', 'tobacco', 'adalah', 'sebuah', 'bangunan', 'bersejarah', 'yang', 'terletak', 'di', 'cirebon', 'jawa', 'barat', 'indonesia', 'awalnya', 'merupakan', 'pabrik', 'rokok', 'dan', 'sekarang', 'menjadi', 'situs', 'cagar', 'budaya', 'dan', 'tujuan', 'wisata', 'di', 'kota', 'tersebut', 'hasil', 'pencarian', 'menunjukkan', 'bahwa', 'gedung', 'british', 'american', 'tobacco', 'merupakan', 'destinasi', 'populer', 'bagi', 'wisatawan', 'yang', 'berkunjung', 'ke', 'cirebon', 'dan', 'mereka', 'yang', 'tertarik', 'untuk', 'mengeksplorasi', 'situs', 'sejarah', 'dan', 'budaya', 'pengunjung', 'dapat', 'belajar', 'tentang', 'sejarah', 'bangunan', 'dan', 'signifikansinya', 'dalam', 'industri', 'tembakau', 'di', 'indonesia']",<FreqDist with 52 samples and 71 outcomes>,"['gedung', 'british', 'american', 'tobacco', 'bangunan', 'bersejarah', 'terletak', 'cirebon', 'jawa', 'barat', 'indonesia', 'pabrik', 'rokok', 'situs', 'cagar', 'budaya', 'tujuan', 'wisata', 'kota', 'hasil', 'pencarian', 'gedung', 'british', 'american', 'tobacco', 'destinasi', 'populer', 'wisatawan', 'berkunjung', 'cirebon', 'tertarik', 'mengeksplorasi', 'situs', 'sejarah', 'budaya', 'pengunjung', 'belajar', 'sejarah', 'bangunan', 'signifikansinya', 'industri', 'tembakau', 'indonesia']","['gedung', 'british', 'american', 'tobacco', 'bangun', 'sejarah', 'letak', 'cirebon', 'jawa', 'barat', 'indonesia', 'pabrik', 'rokok', 'situs', 'cagar', 'budaya', 'tuju', 'wisata', 'kota', 'hasil', 'cari', 'gedung', 'british', 'american', 'tobacco', 'destinasi', 'populer', 'wisatawan', 'kunjung', 'cirebon', 'tarik', 'eksplorasi', 'situs', 'sejarah', 'budaya', 'unjung', 'ajar', 'sejarah', 'bangun', 'signifikansi', 'industri', 'tembakau', 'indonesia']"
