,id,place_name,description,category,coordinate,price,rating,range_price,place_tokens,place_tokens_fdist,place_tokens_WSW,place_tokens_stemmed
30,223.0,Kolam Renang Hegar,kolam renang hegar adalah tujuan wisata populer yang terkenal dengan fasilitas kolam renangnya yang bersih dan nyaman pengunjung dapat menikmati berenang dan bersantai di lingkungan yang indah dan nyaman biaya masuknya terjangkau dan pengunjung juga dapat memarkir kendaraannya di area tersebut,Wisata Air,"-6.783799436428953, 108.4047366","Rp15,000",4.0,0-20000,"['kolam', 'renang', 'hegar', 'adalah', 'tujuan', 'wisata', 'populer', 'yang', 'terkenal', 'dengan', 'fasilitas', 'kolam', 'renangnya', 'yang', 'bersih', 'dan', 'nyaman', 'pengunjung', 'dapat', 'menikmati', 'berenang', 'dan', 'bersantai', 'di', 'lingkungan', 'yang', 'indah', 'dan', 'nyaman', 'biaya', 'masuknya', 'terjangkau', 'dan', 'pengunjung', 'juga', 'dapat', 'memarkir', 'kendaraannya', 'di', 'area', 'tersebut']",<FreqDist with 31 samples and 41 outcomes>,"['kolam', 'renang', 'hegar', 'tujuan', 'wisata', 'populer', 'terkenal', 'fasilitas', 'kolam', 'renangnya', 'bersih', 'nyaman', 'pengunjung', 'menikmati', 'berenang', 'bersantai', 'lingkungan', 'indah', 'nyaman', 'biaya', 'masuknya', 'terjangkau', 'pengunjung', 'memarkir', 'kendaraannya', 'area']","['kolam', 'renang', 'hegar', 'tuju', 'wisata', 'populer', 'kenal', 'fasilitas', 'kolam', 'renang', 'bersih', 'nyaman', 'unjung', 'nikmat', 'renang', 'santa', 'lingkung', 'indah', 'nyaman', 'biaya', 'masuk', 'jangkau', 'unjung', 'parkir', 'kendara', 'area']"
31,224.0,Taman Raden Benadi Kepuh ,taman raden benadi kepuh merupakan destinasi wisata alam baru yang menawarkan pemandangan indah dan menjadi tujuan wisata populer bagi wisatawan yang berkunjung ke cirebon,Taman Wisata,"-6.737669902700012, 108.42673968465755","Rp10,000",4.3,0-20000,"['taman', 'raden', 'benadi', 'kepuh', 'merupakan', 'destinasi', 'wisata', 'alam', 'baru', 'yang', 'menawarkan', 'pemandangan', 'indah', 'dan', 'menjadi', 'tujuan', 'wisata', 'populer', 'bagi', 'wisatawan', 'yang', 'berkunjung', 'ke', 'cirebon']",<FreqDist with 22 samples and 24 outcomes>,"['taman', 'raden', 'benadi', 'kepuh', 'destinasi', 'wisata', 'alam', 'menawarkan', 'pemandangan', 'indah', 'tujuan', 'wisata', 'populer', 'wisatawan', 'berkunjung', 'cirebon']","['taman', 'raden', 'benadi', 'kepuh', 'destinasi', 'wisata', 'alam', 'tawar', 'pandang', 'indah', 'tuju', 'wisata', 'populer', 'wisatawan', 'kunjung', 'cirebon']"
32,225.0,Tirtamas Gemilang Waterpark,taman rekreasi air di arjawinangun jawa barat,Wisata Air,"-6.650367869124638, 108.40753845397266","Rp25,000",4.1,20000-50000,"['taman', 'rekreasi', 'air', 'di', 'arjawinangun', 'jawa', 'barat']",<FreqDist with 7 samples and 7 outcomes>,"['taman', 'rekreasi', 'air', 'arjawinangun', 'jawa', 'barat']","['taman', 'rekreasi', 'air', 'arjawinangun', 'jawa', 'barat']"
33,226.0,Kolam Renang Putri Borneo,kolam renang umum di jawa barat,Wisata Air,"-6.680908237044114, 108.30116475397266","Rp20,000",4.1,0-20000,"['kolam', 'renang', 'umum', 'di', 'jawa', 'barat']",<FreqDist with 6 samples and 6 outcomes>,"['kolam', 'renang', 'jawa', 'barat']","['kolam', 'renang', 'jawa', 'barat']"
34,227.0,Taman Nasional Gunung Ciremai,taman nasional gunung ciremai atau taman nasional gunung ciremai adalah cagar biosfer yang terletak di jawa barat indonesia ini mencakup area seluas km dan meluas ke kabupaten kuningan dan majalengka di selatan cirebon taman ini mengelilingi gunung ceremai gunung berapi aktif dan puncak tertinggi di jawa barat taman ini terkenal dengan flora dan faunanya yang unik beberapa di antaranya endemik atau terancam punah taman ini juga merupakan tujuan populer untuk hiking dan trekking dengan berbagai jalur tersedia bagi pengunjung untuk menjelajahi keindahan alam taman,Taman Wisata,"-6.906433933523073, 108.41577861534245","Rp225,000",4.7,100000-200000,"['taman', 'nasional', 'gunung', 'ciremai', 'atau', 'taman', 'nasional', 'gunung', 'ciremai', 'adalah', 'cagar', 'biosfer', 'yang', 'terletak', 'di', 'jawa', 'barat', 'indonesia', 'ini', 'mencakup', 'area', 'seluas', 'km', 'dan', 'meluas', 'ke', 'kabupaten', 'kuningan', 'dan', 'majalengka', 'di', 'selatan', 'cirebon', 'taman', 'ini', 'mengelilingi', 'gunung', 'ceremai', 'gunung', 'berapi', 'aktif', 'dan', 'puncak', 'tertinggi', 'di', 'jawa', 'barat', 'taman', 'ini', 'terkenal', 'dengan', 'flora', 'dan', 'faunanya', 'yang', 'unik', 'beberapa', 'di', 'antaranya', 'endemik', 'atau', 'terancam', 'punah', 'taman', 'ini', 'juga', 'merupakan', 'tujuan', 'populer', 'untuk', 'hiking', 'dan', 'trekking', 'dengan', 'berbagai', 'jalur', 'tersedia', 'bagi', 'pengunjung', 'untuk', 'menjelajahi', 'keindahan', 'alam', 'taman']",<FreqDist with 58 samples and 84 outcomes>,"['taman', 'nasional', 'gunung', 'ciremai', 'taman', 'nasional', 'gunung', 'ciremai', 'cagar', 'biosfer', 'terletak', 'jawa', 'barat', 'indonesia', 'mencakup', 'area', 'seluas', 'km', 'meluas', 'kabupaten', 'kuningan', 'majalengka', 'selatan', 'cirebon', 'taman', 'mengelilingi', 'gunung', 'ceremai', 'gunung', 'berapi', 'aktif', 'puncak', 'tertinggi', 'jawa', 'barat', 'taman', 'terkenal', 'flora', 'faunanya', 'unik', 'endemik', 'terancam', 'punah', 'taman', 'tujuan', 'populer', 'hiking', 'trekking', 'jalur', 'tersedia', 'pengunjung', 'menjelajahi', 'keindahan', 'alam', 'taman']","['taman', 'nasional', 'gunung', 'ciremai', 'taman', 'nasional', 'gunung', 'ciremai', 'cagar', 'biosfer', 'letak', 'jawa', 'barat', 'indonesia', 'cakup', 'area', 'luas', 'km', 'luas', 'kabupaten', 'kuningan', 'majalengka', 'selatan', 'cirebon', 'taman', 'keliling', 'gunung', 'ceremai', 'gunung', 'rap', 'aktif', 'puncak', 'tinggi', 'jawa', 'barat', 'taman', 'kenal', 'flora', 'fauna', 'unik', 'endemik', 'ancam', 'punah', 'taman', 'tuju', 'populer', 'hiking', 'trekking', 'jalur', 'sedia', 'unjung', 'jajah', 'indah', 'alam', 'taman']"
35,228.0,Air Terjun Ibun Pelangi,air terjun di jawa barat,Taman Wisata,"-6.905262451693899, 108.32920620000002","Rp12,000",4.5,0-20000,"['air', 'terjun', 'di', 'jawa', 'barat']",<FreqDist with 5 samples and 5 outcomes>,"['air', 'terjun', 'jawa', 'barat']","['air', 'terjun', 'jawa', 'barat']"
36,229.0,Wisata Religi Sangiang,wisata religi sangiang merupakan tempat wisata alam yang menawarkan pemandangan danau dan pegunungan yang indah hasil penelusuran menunjukkan bahwa situ sangiang juga merupakan tempat wisata religi dengan makam sunan parung berada di kawasan tersebut pengunjung dapat menikmati keindahan alam daerah tersebut dan juga belajar tentang sejarah agama dan budaya daerah tersebut tempat ini buka jam sehari dan merupakan tujuan populer bagi wisatawan,Wisata Religi,"-6.942808085879236, 108.3395723","Rp15,000",4.4,0-20000,"['wisata', 'religi', 'sangiang', 'merupakan', 'tempat', 'wisata', 'alam', 'yang', 'menawarkan', 'pemandangan', 'danau', 'dan', 'pegunungan', 'yang', 'indah', 'hasil', 'penelusuran', 'menunjukkan', 'bahwa', 'situ', 'sangiang', 'juga', 'merupakan', 'tempat', 'wisata', 'religi', 'dengan', 'makam', 'sunan', 'parung', 'berada', 'di', 'kawasan', 'tersebut', 'pengunjung', 'dapat', 'menikmati', 'keindahan', 'alam', 'daerah', 'tersebut', 'dan', 'juga', 'belajar', 'tentang', 'sejarah', 'agama', 'dan', 'budaya', 'daerah', 'tersebut', 'tempat', 'ini', 'buka', 'jam', 'sehari', 'dan', 'merupakan', 'tujuan', 'populer', 'bagi', 'wisatawan']",<FreqDist with 45 samples and 62 outcomes>,"['wisata', 'religi', 'sangiang', 'wisata', 'alam', 'menawarkan', 'pemandangan', 'danau', 'pegunungan', 'indah', 'hasil', 'penelusuran', 'situ', 'sangiang', 'wisata', 'religi', 'makam', 'sunan', 'parung', 'kawasan', 'pengunjung', 'menikmati', 'keindahan', 'alam', 'daerah', 'belajar', 'sejarah', 'agama', 'budaya', 'daerah', 'buka', 'jam', 'sehari', 'tujuan', 'populer', 'wisatawan']","['wisata', 'religi', 'sangiang', 'wisata', 'alam', 'tawar', 'pandang', 'danau', 'gunung', 'indah', 'hasil', 'telusur', 'situ', 'sangiang', 'wisata', 'religi', 'makam', 'sunan', 'parung', 'kawasan', 'unjung', 'nikmat', 'indah', 'alam', 'daerah', 'ajar', 'sejarah', 'agama', 'budaya', 'daerah', 'buka', 'jam', 'hari', 'tuju', 'populer', 'wisatawan']"
37,230.0,Bukit Kanaga,bukit kanaga merupakan bukit yang menawarkan pemandangan alam yang indah dan cocok untuk berkemah dan jalanjalan keluarga hasil pencarian menunjukkan bahwa bukit kanaga adalah tujuan populer bagi wisatawan bukit ini mudah dijangkau dengan kendaraan roda dua maupun roda empat,Taman Wisata,"-6.953333805221015, 108.38375323068487","Rp17,000",4.5,0-20000,"['bukit', 'kanaga', 'merupakan', 'bukit', 'yang', 'menawarkan', 'pemandangan', 'alam', 'yang', 'indah', 'dan', 'cocok', 'untuk', 'berkemah', 'dan', 'jalanjalan', 'keluarga', 'hasil', 'pencarian', 'menunjukkan', 'bahwa', 'bukit', 'kanaga', 'adalah', 'tujuan', 'populer', 'bagi', 'wisatawan', 'bukit', 'ini', 'mudah', 'dijangkau', 'dengan', 'kendaraan', 'roda', 'dua', 'maupun', 'roda', 'empat']",<FreqDist with 32 samples and 39 outcomes>,"['bukit', 'kanaga', 'bukit', 'menawarkan', 'pemandangan', 'alam', 'indah', 'cocok', 'berkemah', 'jalanjalan', 'keluarga', 'hasil', 'pencarian', 'bukit', 'kanaga', 'tujuan', 'populer', 'wisatawan', 'bukit', 'mudah', 'dijangkau', 'kendaraan', 'roda', 'roda']","['bukit', 'kanaga', 'bukit', 'tawar', 'pandang', 'alam', 'indah', 'cocok', 'kemah', 'jalanjalan', 'keluarga', 'hasil', 'cari', 'bukit', 'kanaga', 'tuju', 'populer', 'wisatawan', 'bukit', 'mudah', 'jangkau', 'kendara', 'roda', 'roda']"
38,231.0,Lembah Cilengkang,lembah cilengkang merupakan destinasi wisata alam yang menawarkan pemandangan alam yang indah antara lain sumber air panas yang mengalir dari perut bumi dan air terjun hasil pencarian menunjukkan bahwa lembah cilengkang merupakan destinasi populer bagi wisatawan yang tertarik untuk mengeksplorasi wisata alam pengunjung dapat menikmati keindahan alam daerah tersebut dan juga bersantai di sumber air panas,Taman Wisata,"-6.935374608681519, 108.4399170585857","Rp12,500",4.5,0-20000,"['lembah', 'cilengkang', 'merupakan', 'destinasi', 'wisata', 'alam', 'yang', 'menawarkan', 'pemandangan', 'alam', 'yang', 'indah', 'antara', 'lain', 'sumber', 'air', 'panas', 'yang', 'mengalir', 'dari', 'perut', 'bumi', 'dan', 'air', 'terjun', 'hasil', 'pencarian', 'menunjukkan', 'bahwa', 'lembah', 'cilengkang', 'merupakan', 'destinasi', 'populer', 'bagi', 'wisatawan', 'yang', 'tertarik', 'untuk', 'mengeksplorasi', 'wisata', 'alam', 'pengunjung', 'dapat', 'menikmati', 'keindahan', 'alam', 'daerah', 'tersebut', 'dan', 'juga', 'bersantai', 'di', 'sumber', 'air', 'panas']",<FreqDist with 40 samples and 56 outcomes>,"['lembah', 'cilengkang', 'destinasi', 'wisata', 'alam', 'menawarkan', 'pemandangan', 'alam', 'indah', 'sumber', 'air', 'panas', 'mengalir', 'perut', 'bumi', 'air', 'terjun', 'hasil', 'pencarian', 'lembah', 'cilengkang', 'destinasi', 'populer', 'wisatawan', 'tertarik', 'mengeksplorasi', 'wisata', 'alam', 'pengunjung', 'menikmati', 'keindahan', 'alam', 'daerah', 'bersantai', 'sumber', 'air', 'panas']","['lembah', 'cilengkang', 'destinasi', 'wisata', 'alam', 'tawar', 'pandang', 'alam', 'indah', 'sumber', 'air', 'panas', 'alir', 'perut', 'bumi', 'air', 'terjun', 'hasil', 'cari', 'lembah', 'cilengkang', 'destinasi', 'populer', 'wisatawan', 'tarik', 'eksplorasi', 'wisata', 'alam', 'unjung', 'nikmat', 'indah', 'alam', 'daerah', 'santa', 'sumber', 'air', 'panas']"
39,232.0,Curug Putri Palutungan,curug putri palutungan merupakan air terjun yang memiliki bentuk unik menyerupai putri dan makhluk mitos hasil pencarian menunjukkan bahwa curug putri palutungan merupakan destinasi wisata populer yang terkenal dengan keindahan alamnya namun salah satu hasil pencarian menyebutkan curug cigetruk yang merupakan air terjun tertinggi di cirebon jawa barat indonesia,Taman Wisata,"-6.943822391937055, 108.43431202328776","Rp15,000",4.7,0-20000,"['curug', 'putri', 'palutungan', 'merupakan', 'air', 'terjun', 'yang', 'memiliki', 'bentuk', 'unik', 'menyerupai', 'putri', 'dan', 'makhluk', 'mitos', 'hasil', 'pencarian', 'menunjukkan', 'bahwa', 'curug', 'putri', 'palutungan', 'merupakan', 'destinasi', 'wisata', 'populer', 'yang', 'terkenal', 'dengan', 'keindahan', 'alamnya', 'namun', 'salah', 'satu', 'hasil', 'pencarian', 'menyebutkan', 'curug', 'cigetruk', 'yang', 'merupakan', 'air', 'terjun', 'tertinggi', 'di', 'cirebon', 'jawa', 'barat', 'indonesia']",<FreqDist with 36 samples and 49 outcomes>,"['curug', 'putri', 'palutungan', 'air', 'terjun', 'memiliki', 'bentuk', 'unik', 'menyerupai', 'putri', 'makhluk', 'mitos', 'hasil', 'pencarian', 'curug', 'putri', 'palutungan', 'destinasi', 'wisata', 'populer', 'terkenal', 'keindahan', 'alamnya', 'salah', 'hasil', 'pencarian', 'curug', 'cigetruk', 'air', 'terjun', 'tertinggi', 'cirebon', 'jawa', 'barat', 'indonesia']","['curug', 'putri', 'palutungan', 'air', 'terjun', 'milik', 'bentuk', 'unik', 'rupa', 'putri', 'makhluk', 'mitos', 'hasil', 'cari', 'curug', 'putri', 'palutungan', 'destinasi', 'wisata', 'populer', 'kenal', 'indah', 'alam', 'salah', 'hasil', 'cari', 'curug', 'cigetruk', 'air', 'terjun', 'tinggi', 'cirebon', 'jawa', 'barat', 'indonesia']"
40,233.0,Wisata Bukit Panembongan,lokasi pengamatan indah dengan struktur kayu untuk dekorasi foto yang menghadap pemandangan subur,Taman Wisata,"-7.009124959355498, 108.51117681534245","Rp7,500",4.1,0-20000,"['lokasi', 'pengamatan', 'indah', 'dengan', 'struktur', 'kayu', 'untuk', 'dekorasi', 'foto', 'yang', 'menghadap', 'pemandangan', 'subur']",<FreqDist with 13 samples and 13 outcomes>,"['lokasi', 'pengamatan', 'indah', 'struktur', 'kayu', 'dekorasi', 'foto', 'menghadap', 'pemandangan', 'subur']","['lokasi', 'amat', 'indah', 'struktur', 'kayu', 'dekorasi', 'foto', 'hadap', 'pandang', 'subur']"
41,234.0,Wisata Alam Curug Bangkong,jalan setapak di hutan akan menuju ke air terjun indah dengan kolam alami yang dapat diarungi oleh pengunjung,Taman Wisata,"-7.004548994874518, 108.42506437671223","Rp12,000",4.3,0-20000,"['jalan', 'setapak', 'di', 'hutan', 'akan', 'menuju', 'ke', 'air', 'terjun', 'indah', 'dengan', 'kolam', 'alami', 'yang', 'dapat', 'diarungi', 'oleh', 'pengunjung']",<FreqDist with 18 samples and 18 outcomes>,"['jalan', 'setapak', 'hutan', 'air', 'terjun', 'indah', 'kolam', 'alami', 'diarungi', 'pengunjung']","['jalan', 'setapak', 'hutan', 'air', 'terjun', 'indah', 'kolam', 'alami', 'arung', 'unjung']"
42,235.0,Waduk Darma Kuningan ,waduk darma kuningan atau waduk darma adalah tujuan wisata populer yang menawarkan pemandangan perbukitan dan pulaupulau kecil yang indah dan pengunjung dapat menyewa perahu untuk menjelajahi daerah tersebut dan terkenal dengan keindahan alamnya,Taman Wisata,"-7.012021991615182, 108.41255406018468","Rp15,000",4.5,0-20000,"['waduk', 'darma', 'kuningan', 'atau', 'waduk', 'darma', 'adalah', 'tujuan', 'wisata', 'populer', 'yang', 'menawarkan', 'pemandangan', 'perbukitan', 'dan', 'pulaupulau', 'kecil', 'yang', 'indah', 'dan', 'pengunjung', 'dapat', 'menyewa', 'perahu', 'untuk', 'menjelajahi', 'daerah', 'tersebut', 'dan', 'terkenal', 'dengan', 'keindahan', 'alamnya']",<FreqDist with 28 samples and 33 outcomes>,"['waduk', 'darma', 'kuningan', 'waduk', 'darma', 'tujuan', 'wisata', 'populer', 'menawarkan', 'pemandangan', 'perbukitan', 'pulaupulau', 'indah', 'pengunjung', 'menyewa', 'perahu', 'menjelajahi', 'daerah', 'terkenal', 'keindahan', 'alamnya']","['waduk', 'darma', 'kuningan', 'waduk', 'darma', 'tuju', 'wisata', 'populer', 'tawar', 'pandang', 'bukit', 'pulaupulau', 'indah', 'unjung', 'sewa', 'perahu', 'jajah', 'daerah', 'kenal', 'indah', 'alam']"
43,236.0,Cibulan,tempat wisata yang terkenal dengan ikan terapi nya,Taman Wisata,"-6.731724563735734, 108.55308887609237","Rp25,000",4.0,20000-50000,"['tempat', 'wisata', 'yang', 'terkenal', 'dengan', 'ikan', 'terapi', 'nya']",<FreqDist with 8 samples and 8 outcomes>,"['wisata', 'terkenal', 'ikan', 'terapi', 'nya']","['wisata', 'kenal', 'ikan', 'terapi', 'nya']"
44,237.0,Wisata Air Moncongos,wisata air dengan berbagai permainan air yang seru,Wisata Air,"-7.003610583364437, 108.54996042739575","Rp35,000",4.7,20000-50000,"['wisata', 'air', 'dengan', 'berbagai', 'permainan', 'air', 'yang', 'seru']",<FreqDist with 7 samples and 8 outcomes>,"['wisata', 'air', 'permainan', 'air', 'seru']","['wisata', 'air', 'main', 'air', 'seru']"
45,238.0,Wisata Bukit Kalban,pemandangan alam terbuka untuk menikmati sunrise maupun sunset,Pemandangan Alam,"-6.966867228054653, 108.75160314958711",Rp0,4.9,0-20000,"['pemandangan', 'alam', 'terbuka', 'untuk', 'menikmati', 'sunrise', 'maupun', 'sunset']",<FreqDist with 8 samples and 8 outcomes>,"['pemandangan', 'alam', 'terbuka', 'menikmati', 'sunrise', 'sunset']","['pandang', 'alam', 'buka', 'nikmat', 'sunrise', 'sunset']"
46,239.0,Keramat Nyi Mas Gandasari,keramat nyi mas gandasari merupakan tempat tujuan wisata berupa situs keramat yang dipercaya memiliki kekuatan mistis dan dikaitkan dengan sosok nyi mas gandasari hasil pencarian menunjukkan bahwa keramat nyi mas gandasari merupakan tujuan populer bagi wisatawan yang berkunjung ke cirebon dan mereka yang tertarik untuk menjelajahi situs mistis dan spiritual,Wisata Religi,"-6.622183562442421, 108.45533343607194","Rp15,000",4.4,0-20000,"['keramat', 'nyi', 'mas', 'gandasari', 'merupakan', 'tempat', 'tujuan', 'wisata', 'berupa', 'situs', 'keramat', 'yang', 'dipercaya', 'memiliki', 'kekuatan', 'mistis', 'dan', 'dikaitkan', 'dengan', 'sosok', 'nyi', 'mas', 'gandasari', 'hasil', 'pencarian', 'menunjukkan', 'bahwa', 'keramat', 'nyi', 'mas', 'gandasari', 'merupakan', 'tujuan', 'populer', 'bagi', 'wisatawan', 'yang', 'berkunjung', 'ke', 'cirebon', 'dan', 'mereka', 'yang', 'tertarik', 'untuk', 'menjelajahi', 'situs', 'mistis', 'dan', 'spiritual']",<FreqDist with 34 samples and 50 outcomes>,"['keramat', 'nyi', 'mas', 'gandasari', 'tujuan', 'wisata', 'situs', 'keramat', 'dipercaya', 'memiliki', 'kekuatan', 'mistis', 'dikaitkan', 'sosok', 'nyi', 'mas', 'gandasari', 'hasil', 'pencarian', 'keramat', 'nyi', 'mas', 'gandasari', 'tujuan', 'populer', 'wisatawan', 'berkunjung', 'cirebon', 'tertarik', 'menjelajahi', 'situs', 'mistis', 'spiritual']","['keramat', 'nyi', 'mas', 'gandasari', 'tuju', 'wisata', 'situs', 'keramat', 'percaya', 'milik', 'kuat', 'mistis', 'kait', 'sosok', 'nyi', 'mas', 'gandasari', 'hasil', 'cari', 'keramat', 'nyi', 'mas', 'gandasari', 'tuju', 'populer', 'wisatawan', 'kunjung', 'cirebon', 'tarik', 'jajah', 'situs', 'mistis', 'spiritual']"
47,240.0,Makam Sunan Gunung Jati,tempat ziarah sunan gunung jati,Wisata Religi,"-6.6705002031664895, 108.54130971388057",Rp0,4.2,0-20000,"['tempat', 'ziarah', 'sunan', 'gunung', 'jati']",<FreqDist with 5 samples and 5 outcomes>,"['ziarah', 'sunan', 'gunung', 'jati']","['ziarah', 'sunan', 'gunung', 'jati']"
48,241.0,Makam Syekh Maulana Dzatul Kahfi,tempat ziarah syekh maulana dzatul kahfi,Wisata Religi,"-6.670080852972315, 108.5437896608216",Rp0,4.6,0-20000,"['tempat', 'ziarah', 'syekh', 'maulana', 'dzatul', 'kahfi']",<FreqDist with 6 samples and 6 outcomes>,"['ziarah', 'syekh', 'maulana', 'dzatul', 'kahfi']","['ziarah', 'syekh', 'maulana', 'dzatul', 'kahfi']"
49,242.0,Keraton Kanoman,keraton kanoman adalah sebuah istana yang terletak di cirebon jawa barat indonesia istana ini didirikan oleh sultan anom  pada tahun dan merupakan tempat tinggal sultan anom ke dan keluarganya hasil pencarian menunjukkan bahwa keraton kanoman merupakan tujuan wisata populer di cirebon dan dikenal dengan nilai sejarah dan budayanya pengunjung dapat menjelajahi keraton dan museumnya untuk belajar tentang sejarah kesultanan cirebon dan budaya jawa,Wisata Religi,"-6.721583313638049, 108.56949769835542","Rp10,000",4.5,0-20000,"['keraton', 'kanoman', 'adalah', 'sebuah', 'istana', 'yang', 'terletak', 'di', 'cirebon', 'jawa', 'barat', 'indonesia', 'istana', 'ini', 'didirikan', 'oleh', 'sultan', 'anom', 'pada', 'tahun', 'dan', 'merupakan', 'tempat', 'tinggal', 'sultan', 'anom', 'ke', 'dan', 'keluarganya', 'hasil', 'pencarian', 'menunjukkan', 'bahwa', 'keraton', 'kanoman', 'merupakan', 'tujuan', 'wisata', 'populer', 'di', 'cirebon', 'dan', 'dikenal', 'dengan', 'nilai', 'sejarah', 'dan', 'budayanya', 'pengunjung', 'dapat', 'menjelajahi', 'keraton', 'dan', 'museumnya', 'untuk', 'belajar', 'tentang', 'sejarah', 'kesultanan', 'cirebon', 'dan', 'budaya', 'jawa']",<FreqDist with 46 samples and 63 outcomes>,"['keraton', 'kanoman', 'istana', 'terletak', 'cirebon', 'jawa', 'barat', 'indonesia', 'istana', 'didirikan', 'sultan', 'anom', 'tinggal', 'sultan', 'anom', 'keluarganya', 'hasil', 'pencarian', 'keraton', 'kanoman', 'tujuan', 'wisata', 'populer', 'cirebon', 'dikenal', 'nilai', 'sejarah', 'budayanya', 'pengunjung', 'menjelajahi', 'keraton', 'museumnya', 'belajar', 'sejarah', 'kesultanan', 'cirebon', 'budaya', 'jawa']","['keraton', 'kanoman', 'istana', 'letak', 'cirebon', 'jawa', 'barat', 'indonesia', 'istana', 'diri', 'sultan', 'anom', 'tinggal', 'sultan', 'anom', 'keluarga', 'hasil', 'cari', 'keraton', 'kanoman', 'tuju', 'wisata', 'populer', 'cirebon', 'kenal', 'nilai', 'sejarah', 'budaya', 'unjung', 'jajah', 'keraton', 'museum', 'ajar', 'sejarah', 'sultan', 'cirebon', 'budaya', 'jawa']"
50,243.0,Gedung British American Tobacco,gedung british american tobacco adalah sebuah bangunan bersejarah yang terletak di cirebon jawa barat indonesia awalnya merupakan pabrik rokok dan sekarang menjadi situs cagar budaya dan tujuan wisata di kota tersebut hasil pencarian menunjukkan bahwa gedung british american tobacco merupakan destinasi populer bagi wisatawan yang berkunjung ke cirebon dan mereka yang tertarik untuk mengeksplorasi situs sejarah dan budaya pengunjung dapat belajar tentang sejarah bangunan dan signifikansinya dalam industri tembakau di indonesia,Museum,"-6.718004104658719, 108.5736698728749","Rp5,000",4.6,0-20000,"['gedung', 'british', 'american', 'tobacco', 'adalah', 'sebuah', 'bangunan', 'bersejarah', 'yang', 'terletak', 'di', 'cirebon', 'jawa', 'barat', 'indonesia', 'awalnya', 'merupakan', 'pabrik', 'rokok', 'dan', 'sekarang', 'menjadi', 'situs', 'cagar', 'budaya', 'dan', 'tujuan', 'wisata', 'di', 'kota', 'tersebut', 'hasil', 'pencarian', 'menunjukkan', 'bahwa', 'gedung', 'british', 'american', 'tobacco', 'merupakan', 'destinasi', 'populer', 'bagi', 'wisatawan', 'yang', 'berkunjung', 'ke', 'cirebon', 'dan', 'mereka', 'yang', 'tertarik', 'untuk', 'mengeksplorasi', 'situs', 'sejarah', 'dan', 'budaya', 'pengunjung', 'dapat', 'belajar', 'tentang', 'sejarah', 'bangunan', 'dan', 'signifikansinya', 'dalam', 'industri', 'tembakau', 'di', 'indonesia']",<FreqDist with 52 samples and 71 outcomes>,"['gedung', 'british', 'american', 'tobacco', 'bangunan', 'bersejarah', 'terletak', 'cirebon', 'jawa', 'barat', 'indonesia', 'pabrik', 'rokok', 'situs', 'cagar', 'budaya', 'tujuan', 'wisata', 'kota', 'hasil', 'pencarian', 'gedung', 'british', 'american', 'tobacco', 'destinasi', 'populer', 'wisatawan', 'berkunjung', 'cirebon', 'tertarik', 'mengeksplorasi', 'situs', 'sejarah', 'budaya', 'pengunjung', 'belajar', 'sejarah', 'bangunan', 'signifikansinya', 'industri', 'tembakau', 'indonesia']","['gedung', 'british', 'american', 'tobacco', 'bangun', 'sejarah', 'letak', 'cirebon', 'jawa', 'barat', 'indonesia', 'pabrik', 'rokok', 'situs', 'cagar', 'budaya', 'tuju', 'wisata', 'kota', 'hasil', 'cari', 'gedung', 'british', 'american', 'tobacco', 'destinasi', 'populer', 'wisatawan', 'kunjung', 'cirebon', 'tarik', 'eksplorasi', 'situs', 'sejarah', 'budaya', 'unjung', 'ajar', 'sejarah', 'bangun', 'signifikansi', 'industri', 'tembakau', 'indonesia']"
51,244.0,Ranggon Karanganom,ranggon karanganom adalah sebuah lokasi di pegambiran cirebon jawa barat indonesia hasil penelusuran menunjukkan bahwa ranggon karanganom dikenal sebagai tempat mancing barramundi dan ikan lainnya,Pemancingan,"-6.740024519150179, 108.58636559369927","Rp35,000",4.9,20000-50000,"['ranggon', 'karanganom', 'adalah', 'sebuah', 'lokasi', 'di', 'pegambiran', 'cirebon', 'jawa', 'barat', 'indonesia', 'hasil', 'penelusuran', 'menunjukkan', 'bahwa', 'ranggon', 'karanganom', 'dikenal', 'sebagai', 'tempat', 'mancing', 'barramundi', 'dan', 'ikan', 'lainnya']",<FreqDist with 23 samples and 25 outcomes>,"['ranggon', 'karanganom', 'lokasi', 'pegambiran', 'cirebon', 'jawa', 'barat', 'indonesia', 'hasil', 'penelusuran', 'ranggon', 'karanganom', 'dikenal', 'mancing', 'barramundi', 'ikan']","['ranggon', 'karanganom', 'lokasi', 'gambir', 'cirebon', 'jawa', 'barat', 'indonesia', 'hasil', 'telusur', 'ranggon', 'karanganom', 'kenal', 'mancing', 'barramundi', 'ikan']"
